Id,SalePrice
2736,142538.9481227172
2737,109136.15258263463
2738,152913.98581961295
2739,170918.62387999526
2740,130598.1249669849
2741,137732.02821522948
2742,158446.77789856208
2743,136227.83254845932
2744,147997.6752082494
2745,138487.99195257164
2746,120441.18512206984
2747,162173.498893145
2748,123032.72071605465
2749,117414.64964815242
2750,112331.19062307135
2751,109148.41259740641
2752,253442.77671511608
2753,157395.23158543647
2754,203707.51662436285
2755,134400.911124697
2756,84940.28144995277
2757,78661.82227053598
2758,79619.08134746789
2759,134511.9159558717
2760,128138.10552280812
2761,140222.34492189798
2762,141253.7208096752
2763,207426.33499940438
2764,170595.42858108832
2765,253776.76993672075
2766,118669.45462055753
2767,89889.82656203854
2768,127325.18402959518
2769,120404.62459452963
2770,145885.2828332322
2771,104274.06216102782
2772,105515.36656021845
2773,144612.4870972711
2774,131120.6417595172
2775,132493.91950847374
2776,143929.12306614325
2777,141103.1668494802
2778,117968.93589079208
2779,122033.94663074409
2780,111746.22691246642
2781,92108.90414371925
2782,91576.25756474162
2783,86701.816842652
2784,114776.15936707449
2785,126306.79567355807
2786,58248.69963113309
2787,119314.36472534739
2788,79719.95070507126
2789,183464.02182086481
2790,90722.7398170413
2791,116782.83020536212
2792,80089.48650222013
2793,159966.2915060623
2794,85811.97335373987
2795,118535.0299470311
2796,90202.6213044018
2797,204982.4004715889
2798,106865.3483574867
2799,112264.56383148373
2800,85224.92542768325
2801,110856.29112222523
2802,129538.71303650146
2803,184261.8034788563
2804,145812.6696005144
2805,106595.23275025965
2806,95309.04639541091
2807,158400.0024473105
2808,135612.9986495882
2809,118634.46097992621
2810,117686.69906697652
2811,158564.72446301216
2812,153369.52160428464
2813,182063.14167831492
2814,181213.86731453327
2815,103908.06848485518
2816,234863.82002095485
2817,140310.55284634448
2818,112592.70876244552
2819,167617.4833789663
2820,131315.37608001992
2821,122196.60291151107
2822,189107.23238029194
2823,271065.0221574253
2824,159684.49023896444
2825,159693.33607541246
2826,127775.07687242448
2827,140386.1130537486
2828,222672.0972204186
2829,206549.2525603187
2830,241952.4977628756
2831,190230.93890254415
2832,233774.33423316595
2833,255243.85503239022
2834,210679.86190024822
2835,236777.94951492286
2836,193601.28365278398
2837,165239.91643764122
2838,145515.80989916355
2839,176003.98653980604
2840,195569.1684437364
2841,196245.38454025006
2842,216521.71148964547
2843,137009.34395684084
2844,162434.27565928298
2845,108358.53052239868
2846,200822.77875859363
2847,187554.43454230827
2848,234104.31795123132
2849,206331.43994283397
2850,274451.2631352537
2851,227302.411134414
2852,238142.7896563809
2853,222205.11727824068
2854,144920.8121306065
2855,202194.44220361602
2856,202821.11009712936
2857,193514.1343099257
2858,198759.85205521743
2859,113426.93103933196
2860,115743.39934670311
2861,126611.93080700381
2862,212593.25833098617
2863,131745.33333538732
2864,249480.62664607307
2865,159429.59219893324
2866,200701.90929762527
2867,87814.54983058145
2868,121049.1202130586
2869,113786.5871880854
2870,138449.91637058638
2871,102796.54192094342
2872,54683.46082296743
2873,110265.15681346798
2874,121854.58074735144
2875,124415.10782153743
2876,173606.2632517215
2877,119809.84821980346
2878,149906.81791211473
2879,133098.22861193976
2880,110161.8645503356
2881,134677.70704876288
2882,137961.78951442096
2883,161183.55781180976
2884,208642.8194344023
2885,158192.73418038653
2886,184513.89768394438
2887,102751.50205844096
2888,126413.73133460716
2889,69355.5110931398
2890,76058.9262276695
2891,142157.94279558453
2892,67749.60887891472
2893,105432.67287852972
2894,68761.2317168821
2895,266436.88331853016
2896,256726.26347685535
2897,195742.70540664383
2898,181549.18915071597
2899,225375.13754497512
2900,147699.06234581323
2901,195599.3412005604
2902,181492.6083481824
2903,329800.83702254656
2904,316358.843002641
2905,91214.00990264781
2906,213847.6933414498
2907,127461.21116075336
2908,115759.65137751057
2909,173154.51641371462
2910,77362.61693652754
2911,99799.82922707757
2912,148613.18641058
2913,99278.83818976757
2914,92099.28915420003
2915,92099.28915420003
2916,99520.66987008724
2917,154811.2932734447
2918,116429.77591506264
2919,228717.72706058878
